index_tasty,id_,name,slug,video_url,thumbnail_url,tags,ratings_negative,ratings_positive,score,cooking_style_big_batch,cooking_style_kid_friendly,cooking_style_bake,meal_breakfast,meal_bakery_goods,cuisine_american,meal_drinks,difficulty_5_ingredients_or_less,healthy_low_calorie,difficulty_easy,dietary_gluten_free,dietary_vegetarian,difficulty_under_1_hour,difficulty_under_45_minutes,healthy_high_protein,dietary_kid_friendly,cuisine_fusion,method_steam,cuisine_japanese,dietary_comfort_food,dietary_indulgent_sweets,method_bake,dietary_dairy_free,cooking_style_one_pot_or_pan,cooking_style_pan_fry,dietary_healthy,method_pan_fry,healthy_low_fat,healthy_low_sugar,healthy_low_carb,cooking_style_mashup,meal_snacks,seasonal_winter,cuisine_british,cooking_style_comfort_food,healthy_high_fiber,cuisine_french,meal_desserts,difficulty_under_15_minutes,difficulty_under_30_minutes,dietary_keto,seasonal_summer,cooking_style_no_bake_desserts,dietary_vegan,cuisine_mexican,seasonal_spring,cuisine_italian,meal_lunch,seasonal_fall,cuisine_german,cooking_style_meal_prep,meal_dinner,meal_appetizers,meal_sides,cuisine_african,cuisine_middle_eastern,method_deep_fry,cuisine_latin_american,method_grill,cuisine_dominican,dietary_pescatarian,cuisine_seafood,cuisine_chinese,cuisine_greek,dietary_contains_alcohol,cuisine_indian,cooking_style_steam,cooking_style_stuffed,cuisine_caribbean,cuisine_filipino,cuisine_taiwanese,cuisine_korean,cuisine_jamaican,meal_brunch,cuisine_swedish,cooking_style_deep_fry,cuisine_west_african,cuisine_thai,cuisine_vietnamese,cuisine_peruvian,cuisine_brazilian,cooking_style_grill,cuisine_bbq,cuisine_kenyan,cuisine_haitian,cuisine_persian,cuisine_ethiopian,cuisine_cuban,cuisine_puerto_rican,cuisine_soul_food,cuisine_indigenous,cuisine_laotian,cuisine_hawaiian,method_no_bake_desserts,cuisine_lebanese,cuisine_south_african,cuisine_venezuelan
2548,326,Slow-Cooker Peach Cobbler,easy-slow-cooker-peach-cobbler,https://vid.tasty.co/output/32054/mp4_640x640/1495124992,https://img.buzzfeed.com/video-api-prod/assets/bb1c952bbdcd463083395706e7cc2fb9/BFV5318_EasySlowCookerPeachCobbler-Thumb1080SQ.jpg,"6986107,1247775,65854,65855,64462,64505,65850,64471,64444,65847,64485,64488",49,534,92.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2549,4147,Cute Cream Puffs,cute-cream-puffs,https://vid.tasty.co/output/101028/landscape_480/1530811250,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/167593.jpg,"64488,1247788,1247796,1247775,1247794,1247780,1247793,1280502,1280501,1280500,64503,188967,64485,65846,1280506,65850,64492,65857,1280508,1280507",80,492,87.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,1800,Strawberry ‘n’ Cream Blended Drink,strawberry-n-cream-blended-drink,https://vid.tasty.co/output/32912/mp4_640x640/1495755559,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/fa9a3747387e4b54a8c2d29041e8f580/BFV21215_FrozenBlendedDrinks5Ways-FB1080SQ.jpg,"64485,64484,64487,64465,64444,64510,64471,64466,64488,65838",59,522,90.0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2551,1366,Chocolate Peanut Butter 'Box' Cupcakes,chocolate-peanut-butter-box-cupcakes,https://vid.tasty.co/output/40651/mp4_640x640/1498786752,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/7aba9074243447d9886fe1823dca240d/BFV8447_Cupcakes_4_Ways-FB1080.jpg,"64470,64480,1280506,1280508,1247785,64462,64471,65856,1280501,1247788,1247775,1280510,1247771,1280507,65852,64444,188967,64503,64492,64485,65857,64488,65850,65846",39,526,94.0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2552,1511,3-ingredient Strawberry Icebox Cake,3-ingredient-strawberry-icebox-cake,https://vid.tasty.co/output/9996/mp4_640x640/1473790210,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/b486a315a9d94a0fbcc874676880e595/BFV12524_3-IngredientNo-BakeDesserts-FB1080SQ.jpg,"64470,8091916,64467,5812431,1280510,1280501,1247788,1280506,188967,1280507,1280500,1247794,1247785,65850,64510,64503,64485,65854,64471,64488,64444",31,520,95.0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,5592,Salty Caramel Rice Crispy Treats,salty-caramel-rice-crispy-treats,https://vid.tasty.co/output/143997/landscape_480/1567708194,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/aa5f6fc8f89b4c0689062071c5aca575/BFV58814_SaltyCaramelRiceKrispieTreats_AE_082719_V001_FB.jpg,"8091748,8091747,188967,64503,65859,1280503,1247775,1247785,64471,65851,65854,1280507,1247788,64476,65848,64485,1280501,1280500,1247780,1280508,1280506,1247786,65850",41,518,93.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2555,350,Easy Nutella Cream Cheese Turnovers,easy-nutella-cream-cheese-turnovers,https://vid.tasty.co/output/32024/mp4_640x640/1495124995,https://img.buzzfeed.com/video-api-prod/assets/5f7f7b756ccf4aca98f67795d6d9cbe6/Thumb_A.jpg,"65846,64485,64444,64492,64471,65850",25,486,96.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2556,1328,Classic Chocolate Truffle,classic-chocolate-truffle,https://vid.tasty.co/output/8233/mp4_640x640/1472567031,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/be58aa07244b41e78958c9c875901b31/BFV11247_Truffles-4-Ways-FB1080SQ.jpg,"64470,8091920,1247780,1247786,64449,64500,188967,64485,65854,64471,65850",96,521,85.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2557,272,Mini Key Lime Pies,mini-key-lime-pies,https://vid.tasty.co/output/32100/mp4_640x640/1495125320,https://img.buzzfeed.com/video-api-prod/assets/507e21a780ba413cb72563317591f438/BFV6337_MiniKeyLimePies_Thumb1.jpg,"6854262,1247775,1247771,1280512,1247795,1247793,1280510,65850,64444,64488,64492,64510,65857,64471,64504,64485,65846,64503",28,519,95.0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2558,4569,Aunt Vivian’s Sweet Potato Pie,aunt-vivians-sweet-potato-pie,https://vid.tasty.co/output/117003/landscape_480/1543365926,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/190390.jpg,"8091920,7510745,64471,1247775,1247768,1280502,1280507,1280510,1247790,64444,64492,65851,65844,64503,64485,64462,1247782,64479,65850,65848,65857",16,512,97.0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2559,690,Easy Chocolate and Raspberry Tarts,easy-chocolate-and-raspberry-tarts,https://vid.tasty.co/output/18034/mp4_640x640/1481825126,https://img.buzzfeed.com/video-api-prod/assets/146accb2e0094a4a8b2c2297308864d0/BFV15629_Easy_Chocolate_and_Raspberry_Tarts_Textless_Thumbnail1.jpg,"1280510,1280506,1280507,1247771,64480,65851,64488,65410,64447,65842,64444,65850,65843,65854,64485,64500,64503,65848",18,460,97.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2560,1715,Peanut Butter Banana Crunch Chia Seed Pudding,peanut-butter-banana-crunch-chia-seed-pudding,https://vid.tasty.co/output/30644/mp4_640x640/1493683013,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/ba631dd4ff9b4bd69d06ca196b701bc5/BFV20323_ChiaPudding4Ways-FB1.jpg,"8091920,64484,64505,64491,64485,65854,64471,64466",54,469,90.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2561,942,Chocolate Peanut Butter Lava Cake,chocolate-peanut-butter-lava-cake,https://vid.tasty.co/output/28607/mp4_640x640/1491517340,https://img.buzzfeed.com/video-api-prod/assets/cfbdad5d74cb45569a2b352522ae1e17/BFV18938_Chocolate_Peanut_Butter_Lava_Cakes_FB_THUMB.jpg,"4708980,188967,1247775,1247793,1280508,1280513,1280507,1280506,1280500,1280510,65850,65845,64444,65846,64492,64485,64500,65857",85,496,86.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2562,5455,Boozy Cotton Candy Milkshake,boozy-cotton-candy-milkshake,https://vid.tasty.co/output/139924/landscape_480/1563921592,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/226696.jpg,"8091748,8091747,8091744,64472,64470,64487,5285641,1247785,64502,65838,188967,64485,1280508,1280504,65850",78,496,87.0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2563,540,Dark Chocolate Peanut Butter Balls,dark-chocolate-peanut-butter-balls,https://vid.tasty.co/output/10466/mp4_640x640/1474483601,https://img.buzzfeed.com/video-api-prod/assets/3a741a6be49a4fd0a0629604eaf08fd5/BFV12743_DarkChocolatePeanutButterBalls-ThumbTextless1080.jpg,"64503,1280500,1247792,1247780,65845,1280508,1280507,1247788,1247785,1280510,64485,65854,64471,64444,65843,65844",27,455,95.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2564,433,Salted S'mores Truffles,salted-s-mores-truffles,https://vid.tasty.co/output/31958/mp4_640x640/1495124975,https://img.buzzfeed.com/video-api-prod/assets/63aabe736fed4e83bcbff2abeb9b28cf/BFV8690_SaltedSmoresTruffles-Thumb1080SQ.jpg,"1280507,1247788,1247792,1280500,1247785,1280510,1280501,1280503,64488,64471,65845,64485,64500,64444,64503,65850,65843,65854",29,454,94.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2565,1331,Cookies & Cream Brigadeiros,cookies-cream-brigadeiros,https://vid.tasty.co/output/8222/mp4_640x640/1472568825,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/f4ada4df1d4f44b5816bd5144a6e1de0/BFV11392_Brigadeiro4-waysTastyOlympics-FB1080SQ.jpg,"8104113,64470,8091916,65859,1280503,1247794,1247786,1280512,1247796,1247785,1280508,188967,64503,64485,65854,64471,64488,65850,64446,65848",154,465,76.0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2566,1845,Chocolate Walnut 3-ingredient Fudge,chocolate-walnut-3-ingredient-fudge,https://vid.tasty.co/output/33920/mp4_640x640/1497310392,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/64cecb2583fa41baadafde2a1b78db92/BFV21607_3-ingredient_fudge_4_ways_FB_.jpg,"64470,8091916,1247785,1247788,1247780,1280500,1280507,1280503,1280501,1280510,188967,64503,65851,64465,64506,65854,64485,64471,65850,65845",21,465,96.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2567,4080,Molten Churro Bombs,molten-churro-bombs,https://vid.tasty.co/output/99173/landscape_480/1529430144,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/164176.jpg,"8091916,1247785,1280500,1247786,64493,64503,188967,64485,1247794,65854,1247790,1280507,65852,65850,1247780,1280510,65848,1280508,64444,1280514,1280506,65856,1280502,64457,64488,65410,65843",70,450,87.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568,4110,Strawberry Shortcake,strawberry-shortcake,https://vid.tasty.co/output/99711/landscape_480/1529684842,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/42394974c2b24ba4b890f701f7ebfb94/BFV44628_AllTheRecipesYouNeedforaGreatBBQ_FB1080SQ.jpg,"6854262,64488,1280503,1280501,1247780,1247775,1280500,1247788,1280507,64504,64510,64503,64475,1280508,64485,64492,64444,65846,1280510",23,459,96.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2569,353,Peanut Butter Fudge,peanut-butter-fudge,https://vid.tasty.co/output/32028/mp4_640x640/1495125022,https://img.buzzfeed.com/video-api-prod/assets/b8b7edd2f05c43769b8aba727112a9ba/BFV5272_PeanutButterFudge_FBthumbB1080sq.jpg,"64471,64488,64444,65843,65854,65850,64485",91,487,85.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2570,5936,Strawberry Cobbler,strawberry-cobbler,https://vid.tasty.co/output/154979/landscape_480/1576227934,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/54da604749bf4020a4e168e4ef32e8dd/SWEETTOOTHFB.jpg,"1280508,1247785,1247775,64488,64471,65855,65845,64485,1247788",61,446,88.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2571,3588,Giant Multi-Flavor Cookie,giant-multi-flavor-cookie,https://vid.tasty.co/output/83487/landscape_480/1520532896,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/36ad0eb629544d959495780c29f68edb/final2.jpg,"1280501,1280503,1280500,64462,1280508,1280507,1247772,1247793,1247788,1247785,1280513,1247775,64488,64501,64503,65840,64444,1247780,1280510,65850,64485,64492,65846",56,457,90.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2572,3712,Frozen Banana Ice Cream,frozen-banana-ice-cream,https://vid.tasty.co/output/88499/landscape_480/1523054333,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/1818e4fe23b1494eb8b39cf8000fafe5/FBV.jpg,"64470,8091920,1691104,64505,1280508,64488,64471,64462,64466,64485,1280501,1247780,1280500,65838",67,445,87.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2573,3169,S’mores Bark,smores-bark,https://vid.tasty.co/output/67936/landscape_480/1513216128,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/1ba26ffc43514ed58d09b2bdbb25e350/BFV32838_CandyBark4ways_FB1080SQ.jpg,"64470,6389772,1280510,1247775,1280500,1280503,1280512,65843,64503,64485,1247788,65845,1247796,64488,65846,1247780,64492,65850,1280507,64473",19,444,96.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2574,1983,Cookies & Cream Cheesecake Bundt 'Box' Cake,cookies-cream-cheesecake-bundt-cake,https://vid.tasty.co/output/44561/mp4_640x640/1500671625,https://img.buzzfeed.com/video-api-prod/assets/ed9d0f35b3224f14a768721cfa324988/BFV23341_OreoCheesecakeBundtCake-Thumb.jpg,"1247780,1280506,1280508,1280507,1280502,1280500,1247788,1280510,1247785,1247775,1280501,188967,64503,64492,64485,65856,64471,64488,65850,65846,64444",35,443,93.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2575,1092,Healthy Blueberry Crisp,healthy-blueberry-crisp,https://vid.tasty.co/output/26358/mp4_640x640/1489423068,https://img.buzzfeed.com/video-api-prod/assets/9d0d73decb844cceadaa971912331cb9/BFV18360_HealthyBlueberryCrisp-ThumbTextless.jpg,"1247785,1280501,1247775,1247788,1280510,1280508,1280507,64484,64471,64485,64492,65857,64466,64444,65846",10,482,98.0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2576,6215,Velvety Creme Caramel Pudding,velvety-creme-caramel-pudding,https://vid.tasty.co/output/66519/landscape_480/1512676945,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/121740.jpg,"65848,65850,1280506,1247793,188967,64485,1280510,1247788,1280513",72,481,87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2577,2060,Aquarium Cookies,aquarium-cookies,https://vid.tasty.co/output/30581/mp4_640x640/1493664359,https://img.buzzfeed.com/video-api-prod/assets/8d3e47e982ac494ea4ab35213d444fee/thumb1.jpg,"3527977,7560083,4708980,1280508,1280513,1247780,1247775,1280500,1247784,1247788,1280512,1280507,1280510,1247785,64503,188967,64492,64485,64488,64444,65846,65845",208,481,70.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2578,938,Ice Cream Bread,ice-cream-bread,https://vid.tasty.co/output/31868/mp4_640x640/1495124848,https://img.buzzfeed.com/video-api-prod/assets/b61d16af3ec74a7d9e93425c75c36f83/BFV6345_ICECREAMBREAD_FB_-_Square.00_00_27_02.Still001.jpg,"1247775,1280507,1247780,1247767,1247794,1280510,64505,65857,64471,64485,65846,64503,64492,64444,65850",100,439,82.0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2579,592,Lighter Raspberry Cheesecake,healthier-raspberry-cheesecake,https://vid.tasty.co/output/16514/mp4_640x640/1480701066,https://img.buzzfeed.com/video-api-prod/assets/c8a25fcd12634ade9e3cb93fc621bc7f/BFV13811_HealthierRaspberryCheesecake-ThumbB1080.jpg,"188967,1280508,1247793,1247796,1280512,1247768,1247775,1280506,1280507,1280510,1247785,64444,64503,64492,64485,65850,65846",50,437,90.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,792,3-ingredient Mango Sorbet,3-ingredient-mango-sorbet,https://vid.tasty.co/output/23527/mp4_640x640/1486660146,https://img.buzzfeed.com/video-api-prod/assets/64db5851b24c4f83a4e0ce4f91af4200/FB_2_.jpg,"7041324,1247772,1280506,1280503,1247780,1280500,1247788,65843,64466,64485,64510,64503,65410,64444,64471,64453,65854,65842",59,472,89.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
